click_time,ip,app,device,os,channel,is_fraud,is_attributed,attributed_time
2017-11-06 05:34:18,10217,2,4,9,134,0,0,
2017-11-06 13:27:23,10961,6,4,20,303,0,0,
2017-11-12 10:18:54,10007,3,1,26,121,0,0,
2017-11-12 14:04:20,10852,6,1,24,113,0,1,2017-11-12 15:02:20
2017-11-10 22:35:31,10980,2,5,24,255,0,1,2017-11-10 23:27:31
2017-11-09 20:22:55,10787,1,4,20,303,0,0,
2017-11-07 13:11:18,11072,21,3,20,134,0,0,
2017-11-08 12:39:32,11038,21,4,20,145,0,0,
2017-11-08 00:28:31,10647,2,2,24,145,0,0,
2017-11-09 14:17:53,10486,2,3,22,113,0,0,
2017-11-10 07:43:34,10435,3,1,13,113,0,0,
2017-11-11 23:58:43,10048,15,2,20,145,0,0,
2017-11-10 06:49:32,10992,2,1,20,145,0,0,
2017-11-08 01:54:13,10889,6,3,17,134,0,0,
2017-11-09 23:21:05,10971,1,1,22,113,0,0,
2017-11-11 18:22:11,10360,12,5,24,112,0,1,2017-11-11 19:33:11
2017-11-10 16:44:07,10559,21,4,20,113,0,0,
2017-11-10 06:10:29,10348,2,4,17,255,0,0,
2017-11-12 23:14:50,10067,1,4,13,112,0,0,
2017-11-06 03:18:14,10318,24,4,20,303,1,0,
2017-11-12 19:09:27,10491,12,5,20,145,0,0,
2017-11-09 06:45:37,11056,9,4,9,255,0,0,
2017-11-10 22:57:06,11069,2,3,22,145,0,0,
2017-11-06 01:50:18,10105,9,4,22,112,0,0,
2017-11-12 17:44:37,11139,9,4,22,303,0,0,
2017-11-10 02:20:12,10976,2,4,24,303,0,0,
2017-11-11 06:52:09,10553,1,5,20,255,0,1,2017-11-11 06:56:09
2017-11-06 00:07:01,10284,18,4,13,134,0,0,
2017-11-07 03:20:30,10525,1,5,26,303,0,0,
2017-11-09 01:53:56,11075,12,4,22,113,0,0,
2017-11-06 13:45:33,10337,1,1,13,303,0,0,
2017-11-06 22:53:46,10667,9,5,22,113,0,1,2017-11-07 00:22:46
2017-11-08 03:24:15,10746,24,3,24,121,0,0,
2017-11-10 18:43:58,11165,21,3,17,255,1,0,
2017-11-09 18:01:59,10956,18,1,24,111,0,1,2017-11-09 18:17:59
2017-11-06 17:09:57,10483,15,2,24,145,0,0,
2017-11-12 12:10:03,10835,9,4,17,233,0,1,2017-11-12 13:26:03
2017-11-07 09:56:11,10082,24,2,24,255,0,0,
2017-11-06 15:54:32,10562,1,3,26,233,0,0,
2017-11-06 13:04:00,10896,6,3,20,233,0,0,
2017-11-09 01:39:16,10121,18,4,22,233,0,1,2017-11-09 02:23:16
2017-11-11 17:35:24,11180,6,2,20,303,0,0,
2017-11-10 19:12:17,10010,3,2,9,255,0,0,
2017-11-07 12:20:43,11019,12,5,22,233,0,1,2017-11-07 12:48:43
2017-11-08 17:41:18,10474,9,1,17,303,0,0,
2017-11-10 11:09:55,10047,6,4,22,113,0,0,
2017-11-12 22:14:06,10729,6,5,13,233,0,0,
2017-11-10 12:20:59,10472,6,2,26,233,0,1,2017-11-10 13:25:59
2017-11-07 17:24:49,10575,21,1,13,255,0,1,2017-11-07 18:06:49
2017-11-08 09:01:11,10984,9,5,13,145,0,0,
2017-11-06 01:32:33,10464,24,5,13,303,0,1,2017-11-06 02:23:33
2017-11-06 14:31:03,10004,24,5,19,233,0,0,
2017-11-07 02:45:56,11181,6,3,9,233,0,1,2017-11-07 03:51:56
2017-11-07 06:53:15,10274,1,4,22,112,0,0,
2017-11-08 18:31:11,10923,24,4,13,111,0,1,2017-11-08 19:34:11
2017-11-12 23:19:44,10455,3,5,13,145,0,0,
2017-11-10 15:26:31,10631,6,1,17,134,0,0,
2017-11-12 05:50:06,10591,1,3,19,255,1,0,
2017-11-10 18:30:57,11195,12,5,26,121,0,0,
2017-11-08 07:09:02,10475,9,1,22,112,0,1,2017-11-08 07:57:02
2017-11-07 22:32:14,10421,3,4,13,303,0,0,
2017-11-06 17:52:42,10857,3,5,24,303,0,0,
2017-11-08 11:57:57,10191,9,3,17,121,0,0,
2017-11-11 15:22:19,10100,3,2,17,134,0,0,
2017-11-12 06:25:22,10983,24,2,26,112,0,0,
2017-11-12 04:02:46,10427,12,5,26,255,0,0,
2017-11-08 13:07:39,10593,2,4,24,255,0,0,
2017-11-08 02:33:01,11169,9,5,22,255,0,0,
2017-11-08 22:49:59,10248,1,3,13,112,0,0,
2017-11-08 09:47:12,11093,24,2,19,112,0,0,
2017-11-12 21:48:12,10277,6,3,17,134,0,1,2017-11-12 22:24:12
2017-11-09 18:47:53,10203,18,4,17,303,0,1,2017-11-09 18:48:53
2017-11-06 11:25:47,10511,1,1,24,134,0,0,
2017-11-12 00:15:58,10958,15,2,13,112,0,1,2017-11-12 00:47:58
2017-11-11 19:57:09,11031,24,1,13,134,0,0,
2017-11-09 06:27:04,10347,1,4,17,134,0,1,2017-11-09 07:21:04
2017-11-12 21:16:31,10859,9,1,22,111,0,0,
2017-11-06 21:00:21,10177,2,2,20,121,0,1,2017-11-06 21:13:21
2017-11-07 18:14:49,10530,24,2,17,303,0,0,
2017-11-10 21:11:10,10822,6,3,26,113,0,1,2017-11-10 22:28:10
2017-11-07 21:26:28,10478,24,1,24,145,0,0,
2017-11-08 20:48:14,10407,1,5,26,113,0,0,
2017-11-10 21:49:45,10025,3,3,20,111,0,0,
2017-11-11 14:20:09,10781,18,4,22,112,0,0,
2017-11-08 07:28:20,10449,3,5,13,113,0,0,
2017-11-06 19:45:47,10533,24,2,9,111,0,1,2017-11-06 20:57:47
2017-11-12 15:32:10,10373,9,1,19,111,0,1,2017-11-12 16:12:10
2017-11-10 08:46:27,10412,15,3,20,145,0,0,
2017-11-06 14:29:59,10091,15,4,22,303,0,0,
2017-11-10 04:42:04,10801,15,3,20,233,1,0,
2017-11-07 13:26:12,11182,3,2,9,111,0,0,
2017-11-09 17:33:48,10259,21,3,20,145,1,0,
2017-11-06 05:31:12,10635,3,5,17,303,0,0,
2017-11-06 01:00:56,10548,1,1,9,112,0,0,
2017-11-10 22:01:53,11181,18,4,9,121,0,0,
2017-11-12 15:01:26,10617,3,2,13,233,0,0,
2017-11-12 14:34:14,11024,15,5,26,255,0,0,
2017-11-07 11:06:51,10885,6,3,26,113,0,1,2017-11-07 11:23:51
2017-11-12 05:21:04,10824,1,3,26,134,0,1,2017-11-12 05:25:04
2017-11-11 05:27:23,10073,2,3,20,134,0,0,
2017-11-06 10:21:45,10481,18,5,20,303,0,0,
2017-11-11 00:38:33,10456,3,5,26,111,0,0,
2017-11-10 05:52:42,10980,21,2,17,113,0,0,
2017-11-07 15:43:11,10738,18,2,17,113,0,0,
2017-11-10 11:24:39,10184,18,3,20,113,0,0,
2017-11-09 02:25:09,10422,3,1,13,113,0,0,
2017-11-10 14:43:44,10077,15,1,20,145,0,0,
2017-11-12 17:36:52,10982,6,1,17,121,0,0,
2017-11-08 08:13:41,10162,9,4,26,121,0,0,
2017-11-11 22:33:13,10250,6,4,9,112,0,1,2017-11-11 22:58:13
2017-11-09 01:12:15,10239,15,5,20,255,0,1,2017-11-09 01:59:15
2017-11-06 16:36:09,10914,15,3,13,145,0,0,
2017-11-12 13:02:19,10697,24,5,17,112,0,0,
2017-11-12 22:37:01,10503,21,4,13,303,0,1,2017-11-12 23:06:01
2017-11-10 05:03:20,10126,6,2,22,121,0,0,
2017-11-06 07:07:45,10919,3,1,22,233,1,0,
2017-11-10 02:57:36,10286,1,5,17,113,0,0,
2017-11-10 10:15:45,10949,1,4,13,111,0,0,
2017-11-07 20:17:13,10174,6,1,19,113,0,0,
2017-11-09 15:00:13,10624,6,2,26,134,0,0,
2017-11-07 03:15:54,10077,3,4,26,134,0,1,2017-11-07 04:21:54
2017-11-07 21:47:14,10338,9,3,24,113,0,1,2017-11-07 23:16:14
2017-11-12 19:05:57,11100,9,2,24,111,0,0,
2017-11-09 23:32:06,11192,6,5,13,111,0,0,
2017-11-08 06:37:44,10122,21,1,24,145,0,0,
2017-11-06 16:55:45,10741,2,3,19,113,0,0,
2017-11-06 02:27:45,10486,9,2,20,145,0,1,2017-11-06 03:55:45
2017-11-11 23:57:58,11090,1,1,24,134,0,0,
2017-11-09 01:12:25,10935,24,5,19,113,0,0,
2017-11-12 00:13:39,10349,21,5,24,121,0,0,
2017-11-06 14:47:02,10211,3,4,24,121,0,0,
2017-11-07 14:45:47,10345,9,5,20,134,0,1,2017-11-07 15:51:47
2017-11-07 19:13:24,10392,3,3,22,112,0,0,
2017-11-07 18:55:38,10134,18,5,17,255,0,1,2017-11-07 20:14:38
2017-11-07 21:58:08,10045,21,4,24,111,0,0,
2017-11-09 08:47:42,10098,2,2,20,111,0,0,
2017-11-06 08:31:30,10198,18,4,9,255,0,0,
2017-11-09 02:11:52,10609,1,3,26,111,0,0,
2017-11-10 18:18:12,10867,15,3,26,303,0,0,
2017-11-12 21:02:19,10028,2,2,17,233,0,0,
2017-11-09 22:40:48,10405,2,5,26,111,0,1,2017-11-09 22:59:48
2017-11-07 23:23:55,10133,15,2,22,121,0,0,
2017-11-12 12:47:12,11066,9,1,26,134,0,1,2017-11-12 13:05:12
2017-11-11 16:26:17,10496,3,3,17,303,0,1,2017-11-11 16:41:17
2017-11-10 19:30:54,10402,6,2,17,255,0,0,
2017-11-11 16:40:48,10252,24,1,24,145,0,1,2017-11-11 18:01:48
2017-11-12 23:29:37,11048,12,3,13,113,0,1,2017-11-12 23:44:37
2017-11-12 23:37:28,11058,1,3,19,111,0,0,
2017-11-11 09:22:14,10769,6,3,9,255,1,0,
2017-11-11 05:27:13,11098,12,5,19,255,0,0,
2017-11-07 22:18:41,10091,24,3,19,121,0,0,
2017-11-09 07:15:55,10403,12,1,24,303,0,0,
2017-11-07 00:25:42,10041,3,3,20,255,0,0,
2017-11-10 03:39:41,10806,15,3,20,303,0,0,
2017-11-11 16:36:22,10771,21,5,17,233,1,0,
2017-11-08 07:38:26,10983,1,1,13,303,0,0,
2017-11-10 01:32:26,11017,1,3,22,134,0,0,
2017-11-10 18:09:04,10182,9,2,19,303,0,0,
2017-11-10 00:55:04,10255,6,5,17,113,1,0,
2017-11-06 09:29:42,10018,2,1,9,145,0,1,2017-11-06 10:39:42
2017-11-06 09:32:41,10208,15,3,22,303,1,0,
2017-11-12 14:05:31,10812,6,3,22,112,0,0,
2017-11-12 06:39:10,10558,12,3,24,145,0,1,2017-11-12 07:20:10
2017-11-07 16:41:03,11094,9,3,26,113,0,1,2017-11-07 16:44:03
2017-11-11 09:54:29,10045,3,4,20,233,0,1,2017-11-11 10:17:29
2017-11-08 19:37:28,10097,3,5,26,233,0,0,
2017-11-12 18:52:12,10906,24,3,19,112,0,0,
2017-11-08 07:23:21,10188,2,4,17,145,0,0,
2017-11-11 10:04:40,11144,15,2,13,303,0,0,
2017-11-07 11:48:30,10956,12,5,19,255,1,0,
2017-11-06 06:20:30,10159,12,5,24,113,0,0,
2017-11-06 14:08:28,10515,18,4,22,134,0,0,
2017-11-08 11:36:56,10434,9,1,13,113,0,0,
2017-11-11 04:35:44,11112,12,1,24,233,0,0,
2017-11-10 05:11:45,10544,18,3,9,145,0,1,2017-11-10 06:04:45
2017-11-09 03:48:54,10000,12,3,26,111,0,0,
2017-11-11 08:02:45,10271,6,4,17,303,0,0,
2017-11-10 16:51:22,11062,12,4,20,113,0,0,
2017-11-06 22:17:31,10125,24,3,20,255,0,0,
2017-11-09 05:12:44,10197,15,5,24,255,0,0,
2017-11-12 07:58:00,10688,2,4,9,111,0,0,
2017-11-06 12:53:26,11097,6,3,13,111,0,0,
2017-11-10 04:01:14,10914,15,1,19,134,0,0,
2017-11-11 11:02:17,10387,9,1,22,113,0,1,2017-11-11 11:21:17
2017-11-12 22:19:18,11100,2,2,19,111,0,1,2017-11-12 23:30:18
2017-11-11 03:57:19,10112,21,4,22,121,0,0,
2017-11-09 00:46:21,10036,1,2,24,255,0,1,2017-11-09 01:53:21
2017-11-07 17:05:55,11166,9,2,9,233,0,0,
2017-11-08 05:14:49,10265,1,2,17,145,0,0,
2017-11-09 06:23:54,10317,1,3,19,303,0,1,2017-11-09 07:09:54
2017-11-06 17:08:45,10209,12,4,13,233,0,1,2017-11-06 17:10:45
2017-11-11 01:18:04,10591,9,1,22,111,0,0,
2017-11-08 19:23:23,10409,12,1,20,233,0,0,
2017-11-11 05:05:26,10567,21,5,22,134,0,0,
2017-11-08 09:52:29,10473,9,5,24,255,0,1,2017-11-08 11:09:29
2017-11-08 06:43:08,10977,15,1,26,134,0,0,
2017-11-07 08:45:18,10984,3,2,22,145,0,0,
2017-11-12 22:59:05,10045,2,5,17,111,0,1,2017-11-12 23:31:05
2017-11-11 02:23:46,11193,1,1,13,111,0,0,
2017-11-06 00:00:28,11140,6,3,9,121,0,0,
2017-11-08 03:44:16,11091,18,2,26,111,0,0,
2017-11-08 20:51:58,11031,3,1,17,134,0,0,
2017-11-07 16:38:20,10424,24,4,20,113,0,0,
2017-11-09 02:56:20,10453,1,3,17,112,0,0,
2017-11-06 18:43:54,10491,3,1,19,111,0,0,
2017-11-07 23:15:15,11052,3,2,24,255,0,0,
2017-11-11 13:58:52,10589,6,4,13,134,0,0,
2017-11-08 09:10:04,11112,3,2,22,145,0,0,
2017-11-09 09:37:32,10526,9,3,24,111,0,1,2017-11-09 10:14:32
2017-11-11 08:54:29,11000,2,4,9,112,0,0,
2017-11-10 02:54:59,10803,12,3,9,233,0,0,
2017-11-11 03:50:07,10620,2,3,9,255,0,1,2017-11-11 03:53:07
2017-11-08 04:13:28,10650,9,2,22,112,0,0,
2017-11-12 22:53:06,11005,24,5,17,113,0,0,
2017-11-09 16:20:39,10903,18,5,22,303,0,1,2017-11-09 17:39:39
2017-11-11 06:10:27,10356,21,5,17,112,0,0,
2017-11-11 14:04:53,10118,6,5,19,134,0,0,
2017-11-06 18:12:34,10171,15,1,22,111,0,1,2017-11-06 18:17:34
2017-11-07 02:20:44,10026,18,5,24,112,0,0,
2017-11-11 06:55:01,10882,18,1,19,134,0,0,
2017-11-07 17:24:08,10989,9,4,20,233,0,0,
2017-11-12 09:52:35,10533,18,4,17,112,0,0,
2017-11-06 20:28:25,11112,6,3,19,111,0,0,
2017-11-11 11:59:20,10904,2,5,17,145,0,0,
2017-11-06 06:54:28,10051,6,3,17,303,0,0,
2017-11-06 00:39:59,10096,2,4,24,233,0,1,2017-11-06 00:56:59
2017-11-11 20:08:58,10848,2,3,20,111,0,0,
2017-11-12 08:46:07,10169,1,2,19,134,0,0,
2017-11-06 02:12:09,10696,6,5,19,112,0,0,
2017-11-08 06:10:24,10197,2,3,26,112,0,0,
2017-11-06 16:14:24,10699,6,4,17,303,0,0,
2017-11-08 02:48:06,11116,3,3,13,255,1,0,
2017-11-12 03:07:18,10670,21,2,22,111,0,1,2017-11-12 03:23:18
2017-11-11 23:22:47,10327,2,5,17,303,0,0,
2017-11-08 19:48:13,10636,18,1,22,134,0,0,
2017-11-09 07:44:45,10734,9,2,17,134,0,1,2017-11-09 08:44:45
2017-11-12 05:43:37,11053,2,1,22,111,0,0,
2017-11-07 19:52:15,10107,21,1,24,255,0,0,
2017-11-08 11:15:32,10500,12,1,9,255,0,0,
2017-11-12 17:46:18,10591,6,3,24,255,0,0,
2017-11-10 04:17:20,10617,15,1,26,134,0,0,
2017-11-09 17:03:05,10078,2,5,26,112,0,1,2017-11-09 17:28:05
2017-11-07 23:44:56,10607,1,5,24,112,0,0,
2017-11-12 04:20:49,10772,3,2,24,112,0,0,
2017-11-12 00:52:45,10832,9,2,19,255,1,0,
2017-11-09 23:04:10,11153,1,3,26,145,0,0,
2017-11-08 14:09:10,10426,12,1,13,113,0,0,
2017-11-07 04:59:40,10238,3,3,19,134,0,0,
2017-11-10 05:14:04,10309,3,1,17,112,0,0,
2017-11-10 09:55:26,10000,24,5,22,111,0,0,
2017-11-06 15:59:01,10463,12,4,13,134,0,0,
2017-11-12 02:18:37,10264,21,4,9,233,1,0,
2017-11-08 20:40:38,10628,9,4,9,255,0,1,2017-11-08 21:58:38
2017-11-08 14:34:36,10540,24,5,26,233,1,0,
2017-11-06 09:31:29,10919,15,5,20,112,0,0,
2017-11-09 09:04:07,10712,1,4,19,145,0,0,
2017-11-06 07:08:17,10887,18,5,22,121,0,0,
2017-11-10 14:13:15,10706,24,5,13,303,0,0,
2017-11-10 00:17:05,10428,6,3,9,303,0,0,
2017-11-12 00:45:23,11049,2,4,17,233,0,0,
2017-11-06 17:34:36,10847,1,3,19,113,0,0,
2017-11-10 15:39:38,10807,6,5,17,145,0,0,
2017-11-12 02:40:05,10805,2,5,26,233,0,0,
2017-11-11 16:22:45,10238,1,2,9,303,0,0,
2017-11-06 11:32:47,11192,6,4,22,111,0,0,
2017-11-12 07:49:10,10043,21,3,26,303,0,1,2017-11-12 07:52:10
2017-11-11 03:59:31,11049,15,3,17,111,0,0,
2017-11-11 18:49:05,10368,12,4,19,255,0,0,
2017-11-08 18:21:11,10108,24,4,17,255,0,0,
2017-11-12 07:48:59,11008,18,5,26,134,0,0,
2017-11-12 20:15:33,10337,3,5,24,112,0,0,
2017-11-06 07:26:30,10013,15,3,26,233,1,0,
2017-11-10 13:55:32,10629,2,5,26,303,0,0,
2017-11-12 11:43:33,11003,21,5,17,145,0,1,2017-11-12 12:21:33
2017-11-10 03:16:30,10249,24,3,20,112,0,0,
2017-11-11 12:36:27,10779,18,2,17,145,0,0,
2017-11-08 14:38:04,10135,9,4,22,303,0,0,
2017-11-12 13:24:55,10707,6,2,13,303,1,0,
2017-11-10 07:55:49,10743,6,1,22,303,0,1,2017-11-10 08:25:49
2017-11-07 05:43:38,11030,21,1,24,255,0,0,
2017-11-10 16:19:24,10168,21,4,26,145,0,1,2017-11-10 17:17:24
2017-11-09 23:44:33,10746,3,3,9,255,0,0,
2017-11-12 14:34:23,11154,6,3,26,134,0,1,2017-11-12 15:14:23
2017-11-10 21:10:02,10131,21,3,9,111,0,0,
2017-11-09 03:30:33,11063,9,2,24,121,0,0,
2017-11-06 08:27:16,11116,21,4,19,134,0,0,
2017-11-06 04:29:28,11111,9,1,19,255,1,0,
2017-11-07 06:37:32,10389,1,1,20,112,0,1,2017-11-07 08:06:32
2017-11-11 09:22:57,10088,15,5,17,112,0,0,
2017-11-07 22:06:00,11023,1,3,26,134,0,0,
2017-11-06 01:04:44,10018,1,1,17,233,1,0,
2017-11-12 02:23:35,10241,2,5,9,233,1,0,
2017-11-08 19:09:09,10082,24,1,20,113,0,0,
2017-11-06 04:31:49,10457,9,3,24,134,0,0,
2017-11-06 04:11:10,10301,12,5,17,113,0,0,
2017-11-08 23:32:43,10669,3,1,26,233,0,1,2017-11-09 00:19:43
2017-11-06 10:55:07,10860,2,5,19,255,0,0,
2017-11-07 17:32:07,10626,9,1,24,233,0,0,
2017-11-10 20:25:40,10626,21,3,26,112,0,1,2017-11-10 20:38:40
2017-11-12 02:02:54,11011,12,4,17,233,0,0,
2017-11-09 08:40:21,10239,12,3,9,112,1,0,
2017-11-08 14:03:29,10577,1,1,26,121,0,1,2017-11-08 14:25:29
2017-11-11 22:26:33,11079,15,1,19,112,0,0,
2017-11-06 23:35:42,10185,15,1,13,233,0,0,
2017-11-09 16:43:48,11174,9,2,22,121,0,0,
2017-11-12 15:51:37,10615,3,1,24,145,0,0,
2017-11-12 08:51:38,10562,1,5,9,145,0,1,2017-11-12 09:06:38
2017-11-06 03:09:32,10684,9,5,24,121,0,0,
2017-11-11 16:45:14,10979,3,3,13,303,0,0,
2017-11-08 00:42:51,10499,9,5,13,111,0,0,
2017-11-08 22:27:37,10589,24,2,22,134,0,0,
2017-11-12 05:15:55,10653,9,3,19,303,0,0,
2017-11-11 17:10:36,10061,24,1,26,111,0,0,
2017-11-11 15:44:33,10625,6,5,17,233,0,0,
2017-11-12 13:02:35,11063,18,4,9,255,1,0,
2017-11-10 23:18:37,10729,2,2,13,134,0,0,
2017-11-10 01:46:32,10416,21,4,19,134,0,0,
2017-11-09 06:30:57,10768,3,5,22,303,0,1,2017-11-09 07:52:57
2017-11-11 05:22:14,10528,12,4,22,303,0,0,
2017-11-09 10:20:20,11077,1,3,9,255,0,0,
2017-11-06 10:32:01,10152,21,4,13,111,1,0,
2017-11-09 16:37:06,10107,6,3,17,255,0,0,
2017-11-11 14:26:56,10263,9,5,20,303,0,0,
2017-11-12 21:56:32,10490,15,1,9,113,0,0,
2017-11-10 14:15:40,10734,21,2,13,134,0,0,
2017-11-11 20:23:35,10961,1,1,13,121,0,1,2017-11-11 21:50:35
2017-11-10 22:24:38,10268,21,2,24,111,0,0,
2017-11-12 22:30:15,10559,9,5,26,134,0,0,
2017-11-12 07:10:01,10266,1,4,17,134,0,0,
2017-11-12 11:49:13,10444,12,5,22,233,0,0,
2017-11-06 14:15:51,11001,9,2,20,113,0,1,2017-11-06 15:30:51
2017-11-09 22:59:03,10010,12,1,19,134,0,0,
2017-11-12 11:10:11,10763,1,5,17,233,0,0,
2017-11-06 22:50:23,10331,15,1,26,145,0,0,
2017-11-06 15:02:09,10278,3,5,26,111,0,0,
2017-11-07 18:19:59,10180,6,5,17,121,0,0,
2017-11-07 15:59:29,10573,9,3,13,113,0,1,2017-11-07 16:57:29
2017-11-10 14:08:18,11094,15,4,9,255,0,0,
2017-11-08 15:08:41,10929,1,4,26,112,0,1,2017-11-08 15:39:41
2017-11-07 00:13:32,10505,2,2,22,112,0,0,
2017-11-06 20:32:56,10005,12,3,17,121,0,0,
2017-11-10 13:41:45,10723,18,3,20,233,0,0,
2017-11-12 11:19:17,10049,12,4,22,112,0,0,
2017-11-06 21:39:23,10288,12,1,22,112,0,0,
2017-11-08 10:51:16,10765,1,3,24,145,0,0,
2017-11-07 17:48:26,10308,21,5,9,121,0,0,
2017-11-12 18:13:52,10592,21,1,22,255,0,0,
2017-11-07 03:15:33,10404,6,3,17,111,0,0,
2017-11-08 06:41:02,10174,1,5,26,233,0,0,
2017-11-06 20:55:35,10869,12,2,22,303,0,0,
2017-11-06 21:58:16,10951,24,1,26,113,0,1,2017-11-06 22:29:16
2017-11-07 03:47:01,11139,12,3,13,145,0,0,
2017-11-06 13:20:32,10516,15,4,26,121,0,0,
2017-11-07 11:02:54,10008,21,1,17,255,0,1,2017-11-07 11:13:54
2017-11-08 16:17:40,10249,2,3,24,233,0,1,2017-11-08 17:23:40
2017-11-12 21:51:41,10547,21,3,22,255,0,0,
2017-11-06 05:16:06,10459,21,1,17,134,0,0,
2017-11-06 23:46:53,10815,9,5,20,233,0,1,2017-11-07 00:27:53
2017-11-08 07:23:47,10344,24,4,13,255,0,0,
2017-11-06 01:56:12,10142,6,5,26,145,1,0,
2017-11-09 22:15:42,10841,2,4,19,145,0,1,2017-11-09 23:17:42
2017-11-10 08:21:18,10977,18,2,13,233,0,0,
2017-11-08 21:44:23,10364,12,5,22,121,0,0,
2017-11-06 05:56:52,11093,1,5,19,255,0,0,
2017-11-07 04:54:19,11151,6,4,22,111,0,0,
2017-11-09 03:34:45,10346,18,1,19,233,0,0,
2017-11-07 23:15:12,10138,1,3,17,255,0,0,
2017-11-12 07:41:43,10402,12,3,26,255,0,0,
2017-11-09 19:59:32,10022,18,3,24,121,0,0,
2017-11-10 13:08:36,11130,9,4,13,233,1,0,
2017-11-08 05:30:07,10530,12,1,19,113,0,0,
2017-11-09 00:12:08,11159,2,3,17,255,0,0,
2017-11-09 18:18:57,10737,24,4,22,134,0,0,
2017-11-07 07:14:27,10444,18,2,9,134,0,0,
2017-11-09 15:26:18,10546,3,3,13,303,0,1,2017-11-09 15:29:18
2017-11-07 10:28:17,10808,18,1,26,233,0,0,
2017-11-08 11:41:14,10441,1,1,17,255,0,0,
2017-11-10 13:17:43,10364,12,4,9,113,0,1,2017-11-10 14:20:43
2017-11-07 09:35:30,10154,12,4,26,121,0,1,2017-11-07 10:32:30
2017-11-10 11:12:07,11103,15,5,9,121,0,0,
2017-11-08 03:23:13,10837,21,2,17,303,1,0,
2017-11-08 08:41:00,10688,18,1,26,303,0,0,
2017-11-12 07:04:38,10776,9,3,13,145,0,0,
2017-11-12 02:24:47,10627,21,2,26,145,0,1,2017-11-12 02:37:47
2017-11-06 23:40:20,11118,6,5,9,113,0,0,
2017-11-07 03:14:54,10316,1,5,19,233,0,1,2017-11-07 04:15:54
2017-11-06 04:14:37,10591,18,2,13,112,0,0,
2017-11-08 03:37:15,11066,2,4,13,112,0,0,
2017-11-12 04:27:47,10756,18,1,13,145,0,0,
2017-11-10 22:11:41,10221,24,4,22,113,0,1,2017-11-10 23:04:41
2017-11-07 13:51:41,10861,24,5,9,121,0,0,
2017-11-08 00:34:36,11152,24,4,24,233,1,0,
2017-11-08 09:04:46,10935,9,1,17,303,0,0,
2017-11-06 12:37:43,10706,15,4,19,145,0,0,
2017-11-12 17:52:08,10561,18,2,9,112,0,0,
2017-11-07 03:01:55,10572,21,5,17,134,0,0,
2017-11-11 09:24:43,10722,15,4,17,111,0,0,
2017-11-09 03:33:47,10037,2,3,26,121,0,0,
2017-11-06 02:48:39,10354,1,5,22,303,0,0,
2017-11-07 10:44:01,10153,18,3,24,113,0,0,
2017-11-12 18:51:17,10500,15,3,19,303,0,0,
2017-11-06 19:08:25,11066,3,1,17,111,0,0,
2017-11-11 00:25:48,10743,2,4,20,255,0,0,
2017-11-11 23:33:42,10881,15,4,20,255,0,0,
2017-11-06 05:13:17,10687,1,2,19,145,0,1,2017-11-06 05:27:17
2017-11-06 10:17:39,10656,3,4,24,145,0,1,2017-11-06 11:04:39
2017-11-08 15:36:56,11026,12,4,19,233,0,1,2017-11-08 16:56:56
2017-11-10 06:50:15,10251,24,3,22,255,0,0,
2017-11-10 17:01:14,11191,18,1,17,121,0,0,
2017-11-12 23:35:32,10911,18,1,24,112,0,0,
2017-11-10 09:01:41,10164,21,4,13,233,0,1,2017-11-10 10:25:41
2017-11-11 13:06:48,10179,1,3,22,233,0,0,
2017-11-09 08:43:11,10560,3,1,26,303,0,0,
2017-11-09 11:24:35,10129,6,4,22,233,0,0,
2017-11-12 01:21:36,10230,9,2,24,134,0,1,2017-11-12 02:21:36
2017-11-06 16:15:55,10644,24,1,26,111,0,0,
2017-11-07 21:39:58,10350,21,1,24,111,1,0,
2017-11-06 09:06:04,10141,2,1,17,113,0,0,
2017-11-06 00:28:47,11174,3,2,19,255,0,0,
2017-11-12 10:13:12,10356,15,2,19,113,0,0,
2017-11-09 16:08:10,10024,3,2,17,303,0,1,2017-11-09 16:26:10
2017-11-12 00:10:25,10267,9,1,26,134,0,0,
2017-11-10 22:36:38,11048,21,2,20,255,0,1,2017-11-10 22:38:38
2017-11-09 14:05:02,10358,18,4,9,134,0,1,2017-11-09 15:27:02
2017-11-12 06:28:10,10347,15,5,17,255,0,1,2017-11-12 07:11:10
2017-11-09 07:04:20,10437,24,5,19,255,0,1,2017-11-09 07:28:20
2017-11-09 21:58:26,10787,21,3,9,303,1,0,
2017-11-07 15:47:16,10019,15,3,19,112,0,0,
2017-11-09 14:22:49,10362,18,5,9,233,0,0,
2017-11-08 11:19:53,10539,21,3,20,112,0,0,
2017-11-08 12:59:02,10147,15,2,22,113,0,0,
2017-11-08 23:29:39,10138,24,4,19,121,0,1,2017-11-09 00:15:39
2017-11-07 21:25:26,10302,9,2,9,145,0,0,
2017-11-07 07:02:15,11045,24,1,26,233,0,0,
2017-11-06 11:25:01,10785,6,5,22,134,0,0,
2017-11-12 08:05:50,10017,3,4,26,303,0,1,2017-11-12 08:06:50
2017-11-08 04:02:40,10642,18,1,17,255,0,1,2017-11-08 04:26:40
2017-11-12 16:27:00,10120,1,1,9,121,0,0,
2017-11-06 01:00:12,10103,24,2,17,112,0,0,
2017-11-09 07:16:06,10985,21,1,22,112,0,1,2017-11-09 08:03:06
